year,location,season,night,web,trap,recap,species,sex,age,reprod,mass,l_tag,r_tag,field_comments,qaqc_comments,site
1998,5plarrea,1,3,2,120,n,DIME,f,a,p,46.1,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,2,137,n,PGFV,m,a,st,7.1,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,2,144,n,PGFV,m,a,st,7.9,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,2,21,n,PGFV,m,a,st,7.5,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,3,10,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,3,119,n,DISP,f,a,NA,148,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,3,12,n,DIME,m,a,NA,43,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,3,14,n,PGFV,f,a,NA,8,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,3,143,y,DISP,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,3,32,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,3,42,n,PGFV,m,a,st,8,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,3,51,y,ONAR,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,3,58,n,DIME,m,a,NA,41,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,3,68,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,3,71,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,3,76,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,3,83,n,PGFV,f,a,NA,9,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,3,99,n,PGFV,f,a,NA,7,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,4,12,n,PGFV,f,a,p,9.9,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,4,124,n,DISP,m,a,st,131,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,4,59,n,DIME,m,a,st,40.7,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,5,100,y,PGFV,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,5,101,y,DISP,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,5,108,y,PGFV,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,5,119,y,PGFV,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,5,12,y,PGFV,m,a,st,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,5,120,y,PGFV,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,5,23,y,DISP,m,a,st,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,5,36,n,PGFV,f,a,p,11,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,5,7,y,PGFV,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,5,81,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,5,94,n,ONAR,m,a,NA,26,NA,NA,NA,NA,core_creosote
1998,5plarrea,1,3,5,96,n,DIME,f,a,NA,40,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,1,105,n,DIME,m,a,NA,38,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,1,119,n,DIME,f,a,NA,51,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,1,126,n,NEAL,m,a,NA,156,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,1,141,n,DIOR,f,a,NA,62,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,1,18,n,DIME,f,a,NA,39,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,1,24,n,DIME,m,a,NA,57,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,1,26,n,DIME,m,a,st,47,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,1,46,n,PEER,f,a,p,29,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,1,47,n,DIME,f,a,NA,47,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,1,60,n,PEER,m,a,NA,24,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,1,8,n,PEER,f,a,NA,24,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,1,80,n,ONAR,f,a,NA,121,NA,NA,NA,mass should not be over 60 grams; likely recorded wrong or identified incorrectly; JCJ.,core_creosote
1998,5plarrea,3,1,1,81,n,DIME,m,a,NA,50,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,1,82,n,DISP,m,a,NA,160,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,1,84,n,DISP,f,a,NA,139,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,1,94,n,PEER,f,a,NA,25,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,2,102,n,DISP,m,a,st,129,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,2,103,n,DIME,f,a,NA,35.6,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,2,110,n,DISP,m,a,st,133,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,2,119,n,PELE,m,a,NA,22.2,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,2,142,n,DIME,m,a,NA,38.5,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,2,2,n,ONAR,m,a,NA,15.4,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,2,44,n,DIME,m,a,NA,48,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,2,5,n,DIME,f,a,NA,34.2,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,2,64,n,DIME,f,a,NA,40.4,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,2,7,n,PEER,f,a,NA,18.4,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,2,88,n,PEER,m,a,NA,19.7,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,3,104,n,DIME,f,a,NA,42,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,3,112,n,ONAR,f,a,p,23,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,3,120,n,DIME,m,a,NA,40,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,3,121,n,DIME,m,a,NA,40,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,3,125,n,PGFV,f,a,NA,7,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,3,132,n,DIME,m,a,NA,38,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,3,139,n,DIME,m,a,NA,50,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,3,142,n,XESP,f,a,NA,110,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,3,144,n,DIME,m,a,NA,48,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,3,18,n,DIME,m,a,NA,45,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,3,35,n,ONAR,m,a,NA,22,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,3,54,n,DIME,m,a,NA,42,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,3,59,n,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,3,60,n,ONAR,f,a,NA,21,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,3,71,n,DIME,m,a,st,49,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,3,71,n,DIME,NA,NA,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,3,83,n,DIME,f,a,NA,45,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,3,91,n,PGFV,f,a,NA,7,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,3,96,n,DISP,f,a,NA,148,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,4,116,n,DIME,f,a,NA,37.7,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,4,125,n,DIME,f,a,NA,34,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,4,54,n,DIME,m,a,NA,40.5,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,4,57,n,SYAU,f,j,NA,160,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,4,59,n,DIME,m,a,NA,44.2,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,4,62,n,PGFV,m,a,NA,7.1,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,4,65,n,ONAR,m,a,NA,21.3,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,4,85,n,PGFV,m,a,NA,7.2,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,4,9,n,DIME,f,a,NA,35,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,5,100,n,ONAR,f,a,NA,21,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,5,105,n,DIME,m,a,NA,45,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,5,108,n,DIME,f,a,NA,46,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,5,123,n,DISP,f,a,NA,122,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,5,126,n,ONAR,m,a,NA,18,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,5,138,n,PGFV,m,a,NA,8,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,5,142,n,ONAR,m,a,NA,15,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,5,143,n,DIME,m,a,NA,49,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,5,2,n,DIME,f,a,NA,36,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,5,32,n,DISP,m,a,st,147,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,5,49,n,PGFV,m,a,NA,8,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,5,56,n,DIME,f,a,NA,38,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,5,65,n,NEMI,f,a,NA,142,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,5,81,n,DIME,m,a,NA,50,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,1,5,85,n,PGFV,m,a,NA,7,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,10,n,PEER,m,a,NA,22,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,108,n,DIME,f,a,NA,43,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,116,n,DIME,m,a,NA,35,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,127,n,DIME,f,a,NA,38,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,128,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,135,y,NEAL,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,139,y,DIOR,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,140,n,DIME,f,a,NA,34,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,17,n,DIME,m,a,NA,47,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,23,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,27,y,PEER,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,33,n,XESP,f,a,NA,110,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,36,n,DIME,m,a,NA,53,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,45,n,DISP,m,a,NA,130,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,47,n,PEER,f,j,NA,11,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,48,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,51,n,DIME,f,a,NA,39,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,58,n,DIME,f,a,NA,43,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,59,y,ONAR,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,60,n,PEER,f,a,p,20,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,71,n,DISP,f,a,NA,130,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,81,y,DISP,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,82,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,1,87,n,DIME,m,a,NA,38,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,2,107,n,DIME,m,a,NA,43.4,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,2,110,n,NEAL,m,a,NA,114,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,2,112,n,DIME,f,a,NA,25,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,2,119,n,DIME,m,a,NA,372,NA,NA,NA,mass should not be over 70 grams; likely recorded wrong or identified incorrectly; JCJ.,core_creosote
1998,5plarrea,3,2,2,12,n,PGFV,m,a,NA,6.8,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,2,124,n,PGFV,m,a,NA,7.6,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,2,17,n,PGFV,m,a,NA,7,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,2,2,n,PGFV,f,a,NA,6.8,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,2,35,n,PGFV,m,a,NA,6.8,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,2,36,n,PGFV,f,a,NA,7.9,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,2,49,n,PGFV,m,a,NA,6.4,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,2,69,n,DIME,f,a,NA,42.4,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,2,72,n,PEER,m,a,NA,182,NA,NA,NA,mass should not be over 40 grams; likely recorded wrong or identified incorrectly; JCJ.,core_creosote
1998,5plarrea,3,2,2,82,n,NEAL,m,a,NA,146,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,3,107,n,ONAR,m,a,NA,18,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,3,110,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,3,116,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,3,117,y,DISP,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,3,122,n,PGFV,m,a,NA,7,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,3,128,n,PGFV,m,a,NA,8,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,3,129,n,PEER,f,a,NA,24,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,3,139,n,ONAR,f,a,NA,28,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,3,142,y,XESP,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,3,144,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,3,19,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,3,31,n,DIME,f,j,NA,24,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,3,32,n,DIME,f,j,NA,24,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,3,38,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,3,40,y,ONAR,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,3,59,n,DIME,f,a,NA,41,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,3,67,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,3,84,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,3,87,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,4,112,n,PETR,f,a,NA,243,NA,NA,NA,mass should not be over 50 grams; likely recorded wrong or identified incorrectly; JCJ.,core_creosote
1998,5plarrea,3,2,4,116,n,PGFV,f,a,NA,6.6,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,4,120,n,PGFV,f,a,NA,6.1,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,4,125,n,PGFV,f,a,NA,6.3,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,4,128,n,ONAR,m,a,NA,15.2,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,4,131,n,PGFV,f,a,NA,7.4,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,4,42,n,DIME,f,a,NA,40.2,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,4,45,n,PGFV,f,a,NA,6.3,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,4,6,n,DIME,m,a,st,54.4,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,4,64,n,DIME,m,a,NA,42.9,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,4,70,n,DIME,m,a,NA,48.7,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,4,72,n,PGFV,m,a,NA,6.5,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,4,80,n,DIME,f,a,NA,45.9,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,4,91,n,PEER,f,a,NA,16.3,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,5,106,n,DIME,m,a,NA,40,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,5,108,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,5,113,y,ONAR,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,5,125,y,DISP,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,5,129,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,5,135,y,ONAR,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,5,140,n,DIOR,f,a,NA,40,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,5,144,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,5,22,n,DIOR,f,a,NA,49,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,5,32,n,DIME,m,a,NA,39,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,5,35,n,DIME,m,a,NA,41,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,5,58,n,PEER,f,a,NA,20,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,5,59,n,DIME,m,a,NA,36,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,5,60,n,DIME,f,a,NA,41,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,5,91,n,DIME,m,a,NA,40,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,2,5,96,n,PGFV,f,a,NA,7,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,104,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,106,n,DIME,m,a,NA,53,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,108,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,113,y,PEER,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,118,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,120,n,PEER,m,a,NA,19,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,128,n,PGFV,f,a,NA,6,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,130,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,131,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,138,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,139,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,142,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,19,y,PEER,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,24,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,29,y,PEER,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,31,n,PEER,f,j,NA,14,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,32,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,33,y,XESP,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,4,y,NEAL,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,47,y,DISP,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,54,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,63,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,70,y,DISP,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,77,y,PEER,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,78,n,DIME,m,a,NA,35,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,79,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,89,n,PEER,m,a,NA,19,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,90,y,ONAR,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,1,93,y,DISP,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,2,46,n,PGFV,m,a,NA,6.5,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,2,58,n,DIME,m,j,NA,28.4,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,2,59,n,DIME,f,a,NA,41,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,2,80,n,PGFV,m,a,NA,6.1,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,2,81,n,PGFV,m,a,NA,6.3,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,3,10,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,3,108,y,DISP,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,3,110,n,DIME,f,a,NA,34,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,3,117,n,PGFV,f,a,NA,8,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,3,118,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,3,124,y,PEER,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,3,137,y,XESP,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,3,143,y,ONAR,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,3,19,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,3,21,n,REME,m,a,NA,12,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,3,28,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,3,3,n,PELE,m,a,NA,24,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,3,44,y,PGFV,NA,NA,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,3,45,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,3,5,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,3,56,n,DIME,m,a,NA,45,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,3,58,n,XESP,m,a,NA,98,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,3,67,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,3,71,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,3,77,n,DIME,m,a,NA,41,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,3,80,y,ONAR,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,3,92,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,4,107,n,DIME,f,a,NA,37.2,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,4,116,y,DIME,m,a,NA,38.4,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,4,125,n,DIME,m,a,NA,37.3,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,4,140,n,PGFV,m,a,NA,7,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,4,143,n,PGFV,m,a,NA,6.9,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,4,144,y,DIOR,f,a,NA,44.5,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,4,29,n,REMO,m,j,NA,6.5,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,4,34,n,DIME,f,a,NA,36.2,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,4,48,n,DIME,m,a,NA,34.6,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,4,64,n,PGFV,m,a,NA,5.5,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,4,70,n,DIME,f,a,NA,31,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,4,91,n,PEER,f,j,NA,13.5,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,5,108,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,5,112,y,ONAR,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,5,113,y,DISP,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,5,12,n,ONAR,f,a,NA,16,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,5,123,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,5,139,n,PGFV,f,a,NA,9,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,5,144,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,5,18,n,ONAR,m,a,NA,12,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,5,20,n,PGFV,f,a,NA,7,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,5,21,y,DISP,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,5,22,n,XESP,m,a,st,118,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,5,32,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,5,35,n,DISP,f,a,NA,104,NA,NA,NA,NA,core_creosote
