year,season,date,habitat,night,web,trap,recap,species,sex,age,weight_g
2004,S,2004-04-20,JG,1,2,128,N,SPSP,M,A,100
2004,S,2004-04-20,JG,1,2,141,N,DIOR,F,A,64
2004,S,2004-04-20,JG,1,2,144,N,SPSP,NA,NA,0
2004,S,2004-04-20,JG,1,2,23,N,DIOR,M,A,59
2004,S,2004-04-20,JG,1,2,22,N,DIOR,F,A,46
2004,S,2004-04-20,JG,1,2,90,N,DISP,M,A,160
2004,S,2004-04-20,JG,1,2,92,N,DIOR,M,A,55
2004,S,2004-04-20,JG,1,3,101,N,DIME,M,A,65
2004,S,2004-04-20,JG,1,3,113,N,CHPE,M,A,18
2004,S,2004-04-20,JG,1,3,118,N,CHPE,M,A,20
2004,S,2004-04-20,JG,1,3,130,N,PGFL,F,A,7
2004,S,2004-04-20,JG,1,3,139,N,DIOR,M,A,56
2004,S,2004-04-20,JG,1,3,143,N,CHPE,M,A,17
2004,S,2004-04-21,JG,2,1,68,N,CHPE,M,A,14
2004,S,2004-04-21,JG,2,1,54,N,DISP,NA,J,80
2004,S,2004-04-21,JG,2,1,48,N,DIOR,M,A,45
2004,S,2004-04-21,JG,2,2,134,N,DIOR,M,A,63
2004,S,2004-04-21,JG,2,2,138,N,DIOR,F,A,60
2004,S,2004-04-21,JG,2,2,141,N,DIOR,F,A,45
2004,S,2004-04-21,JG,2,2,72,N,DIOR,M,A,62
2004,S,2004-04-21,JG,2,2,145,N,DIOR,M,A,63
2004,S,2004-04-21,JG,2,3,101,N,CHPE,F,A,12
2004,S,2004-04-22,JG,3,1,2,N,DISP,M,A,156
2004,S,2004-04-22,JG,3,2,131,N,CHPE,M,A,20
2004,S,2004-04-22,JG,3,2,4,N,CHPE,F,A,17
2004,S,2004-04-22,JG,3,3,71,N,SPSP,M,A,95
2004,S,2004-04-22,JG,3,3,60,N,DIOR,F,A,59
2004,S,2004-04-22,JG,3,3,38,N,DISP,M,A,146
2005,S,2005-04-12,JG,1,1,3,N,CHPE,F,A,15
2005,S,2005-04-12,JG,1,1,56,N,DIOR,NA,J,30
2005,S,2005-04-12,JG,1,2,58,N,CHPE,F,A,15
2005,S,2005-04-12,JG,1,3,135,N,CHPE,F,A,16
2005,S,2005-04-12,JG,1,3,24,N,CHPE,M,A,14
2005,S,2005-04-12,JG,1,1,1,N,DISP,M,A,160
2005,S,2005-04-12,JG,1,1,11,N,DIOR,F,A,62
2005,S,2005-04-12,JG,1,1,24,N,DISP,F,A,160
2005,S,2005-04-12,JG,1,1,49,N,DIOR,M,A,57
2005,S,2005-04-12,JG,1,1,51,N,DISP,M,A,180
2005,S,2005-04-12,JG,1,1,59,N,DIOR,M,A,55
2005,S,2005-04-12,JG,1,1,72,N,DIOR,F,A,64
2005,S,2005-04-12,JG,1,1,65,N,DIOR,F,A,61
2005,S,2005-04-12,JG,1,2,47,N,DISP,M,A,155
2005,S,2005-04-12,JG,1,2,48,N,CHPE,M,A,20
2005,S,2005-04-12,JG,1,2,60,N,DIOR,M,A,58
2005,S,2005-04-12,JG,1,2,72,N,DIOR,F,A,64
2005,S,2005-04-12,JG,1,3,12,N,CHPE,M,A,16
2005,S,2005-04-12,JG,1,3,10,N,CHPE,M,A,15
2005,S,2005-04-12,JG,1,3,16,N,ONLE,M,A,48
2005,S,2005-04-12,JG,1,3,23,N,CHPE,F,A,17
2005,S,2005-04-12,JG,1,3,36,N,DIOR,M,A,62
2005,S,2005-04-13,JG,2,1,97,N,CHPE,M,A,17
2005,S,2005-04-13,JG,2,2,58,N,CHPE,M,A,18
2005,S,2005-04-13,JG,2,3,23,N,DIOR,M,A,55
2005,S,2005-04-13,JG,2,3,65,N,PGFL,M,A,8
2005,S,2005-04-13,JG,2,1,36,N,SPSP,M,A,104
2005,S,2005-04-13,JG,2,2,44,N,CHPE,F,A,15
2005,S,2005-04-13,JG,2,2,56,N,DIOR,F,A,60
2005,S,2005-04-13,JG,2,2,53,N,DIOR,M,A,55
2005,S,2005-04-13,JG,2,2,22,N,DIOR,F,A,63
2005,S,2005-04-13,JG,2,3,84,N,DIOR,F,A,58
2005,S,2005-04-13,JG,2,2,45,N,DISP,NA,NA,0
2005,S,2005-04-13,JG,2,3,28,N,PGFL,NA,NA,0
2005,S,2005-04-14,JG,3,2,79,N,CHPE,M,A,19
2005,S,2005-04-14,JG,3,3,65,N,PGFL,M,A,7
2005,S,2005-04-14,JG,3,1,32,N,SPSP,M,A,110
2005,S,2005-04-14,JG,3,2,70,N,DIOR,F,A,60
2005,S,2005-04-12,JG,1,1,77,N,DIOR,M,A,55
2005,S,2005-04-12,JG,1,1,79,N,DIOR,M,A,47
2005,S,2005-04-12,JG,1,1,80,N,ONLE,F,A,37
2005,S,2005-04-12,JG,1,1,84,N,DIOR,F,A,56
2005,S,2005-04-12,JG,1,1,96,N,DIOR,F,A,41
2005,S,2005-04-12,JG,1,1,108,N,DIOR,F,A,66
2005,S,2005-04-12,JG,1,2,143,N,DIOR,M,A,43
2005,S,2005-04-12,JG,1,2,90,N,DIOR,F,A,45
2005,S,2005-04-12,JG,1,2,65,N,DIOR,M,A,58
2005,S,2005-04-12,JG,1,2,66,N,CHPE,M,A,14
2005,S,2005-04-12,JG,1,3,112,N,CHPE,M,A,15
2005,S,2005-04-12,JG,1,3,113,N,DIOR,M,A,40
2005,S,2005-04-12,JG,1,3,129,N,DIOR,F,A,51
2005,S,2005-04-12,JG,1,3,127,N,DIOR,M,A,66
2005,S,2005-04-12,JG,1,3,123,N,PGFL,M,A,7
2005,S,2005-04-12,JG,1,3,38,N,DIOR,M,A,53
2005,S,2005-04-12,JG,1,3,39,N,PGFL,F,A,7
2005,S,2005-04-13,JG,2,2,90,N,DISP,NA,J,49
2005,S,2005-04-13,JG,2,2,94,N,DIOR,M,A,52
2005,S,2005-04-13,JG,2,2,96,N,DIOR,F,A,36
2005,S,2005-04-13,JG,2,2,35,N,DIOR,M,A,51
2005,S,2005-04-13,JG,2,2,36,N,CHPE,M,A,19
2005,S,2005-04-13,JG,2,3,59,N,CHPE,M,A,11
2005,S,2005-04-13,JG,2,3,145,N,ONLE,M,A,25
2005,S,2005-04-14,JG,3,1,55,N,SPSP,M,A,120
2005,S,2005-04-14,JG,3,1,57,N,SPSP,F,A,124
2005,S,2005-04-14,JG,3,2,6,N,DISP,M,A,163
2005,S,2005-04-14,JG,3,3,110,N,SIHI,NA,NA,0
2005,S,2005-04-14,JG,3,3,112,N,CHPE,M,A,15
2005,S,2005-04-14,JG,3,3,129,N,CHPE,F,A,14
2005,S,2005-04-12,JG,1,1,145,N,CHPE,M,A,18
2005,S,2005-04-12,JG,1,1,25,N,CHPE,F,A,14
2005,S,2005-04-12,JG,1,1,28,N,CHPE,M,A,18
2005,S,2005-04-12,JG,1,1,30,N,DIOR,F,A,55
2005,S,2005-04-12,JG,1,2,113,N,DIOR,M,A,64
2005,S,2005-04-12,JG,1,2,119,N,DIOR,F,A,0
2005,S,2005-04-12,JG,1,2,131,N,DIOR,F,A,63
2005,S,2005-04-12,JG,1,3,95,N,ONLE,M,A,25
2005,S,2005-04-12,JG,1,3,30,N,DISP,M,A,0
2005,S,2005-04-12,JG,1,3,134,N,DIOR,M,A,42
2005,S,2005-04-13,JG,2,1,132,N,PGFL,M,A,8
2005,S,2005-04-13,JG,2,2,111,N,ONLE,F,A,41
2005,S,2005-04-13,JG,2,2,114,N,DIOR,F,A,52
2005,S,2005-04-13,JG,2,2,120,N,DIOR,F,A,51
2005,S,2005-04-13,JG,2,3,88,N,CHPE,M,A,12
2005,S,2005-04-13,JG,2,3,91,N,PGFL,M,A,9
2005,S,2005-04-14,JG,3,1,108,N,DIOR,NA,NA,0
2005,S,2005-04-14,JG,3,1,115,N,CHPE,M,A,12
2005,S,2005-04-14,JG,3,2,21,N,DIOR,NA,J,32
1999,S,1999-04-14,JG,1,3,95,N,DIOR,M,A,56
1999,S,1999-04-14,JG,1,3,94,N,DIOR,F,A,55
1999,S,1999-04-14,JG,1,3,93,N,DIOR,M,A,61
1999,S,1999-04-14,JG,1,3,67,N,DIOR,F,A,57
1999,S,1999-04-14,JG,1,3,71,N,DIOR,F,A,61
1999,S,1999-04-14,JG,1,3,72,N,DIOR,M,A,52
1999,S,1999-04-14,JG,1,3,58,N,DIOR,M,A,54
1999,S,1999-04-14,JG,1,3,34,N,ONLE,F,A,34
1999,S,1999-04-14,JG,1,3,11,N,DIOR,M,A,58
1999,S,1999-04-14,JG,1,3,23,N,DIOR,M,A,56
1999,S,1999-04-14,JG,1,2,48,N,DIOR,M,A,57
1999,S,1999-04-14,JG,1,2,46,N,DIOR,M,A,56
1999,S,1999-04-14,JG,1,2,45,N,DISP,M,A,142
1999,S,1999-04-14,JG,1,2,39,N,DIOR,M,A,54
1999,S,1999-04-14,JG,1,2,115,N,DIOR,M,A,46
1999,S,1999-04-14,JG,1,2,117,N,ONLE,F,A,35
1999,S,1999-04-14,JG,1,2,119,N,DIOR,F,A,49
1999,S,1999-04-14,JG,1,2,103,N,DIOR,M,A,48
1999,S,1999-04-14,JG,1,2,104,N,DISP,F,A,124
1999,S,1999-04-14,JG,1,2,105,N,DIOR,F,A,56
1999,S,1999-04-14,JG,1,2,108,N,DIOR,M,A,54
1999,S,1999-04-14,JG,1,1,24,N,DIOR,M,A,46
1999,S,1999-04-14,JG,1,1,36,N,DIOR,F,A,56
1999,S,1999-04-14,JG,1,1,34,N,DISP,M,A,150
1999,S,1999-04-14,JG,1,1,33,N,DIOR,M,A,56
1999,S,1999-04-14,JG,1,1,32,N,DIOR,M,A,53
1999,S,1999-04-14,JG,1,1,28,N,DIOR,M,A,55
1999,S,1999-04-14,JG,1,1,3,N,DIOR,F,A,49
1999,S,1999-04-14,JG,1,1,4,N,DIOR,M,A,46
1999,S,1999-04-14,JG,1,1,5,N,SPSP,F,A,94
1999,S,1999-04-14,JG,1,1,10,N,DIOR,F,A,48
1999,S,1999-04-15,JG,2,3,95,N,DIOR,M,A,57
1999,S,1999-04-15,JG,2,3,92,N,DIOR,F,A,52
1999,S,1999-04-15,JG,2,2,47,N,DISP,M,A,134
1999,S,1999-04-15,JG,2,2,56,N,NEAL,M,A,152
1999,S,1999-04-15,JG,2,2,72,N,DIOR,M,A,52
1999,S,1999-04-15,JG,2,2,71,N,DIOR,F,A,60
1999,S,1999-04-15,JG,2,1,102,N,DIOR,NA,J,27
1999,S,1999-04-15,JG,2,1,120,N,DIOR,M,A,54
1999,S,1999-04-15,JG,2,1,119,N,SPSP,F,A,112
1999,S,1999-04-15,JG,2,1,116,N,DIOR,M,A,53
1999,S,1999-04-16,JG,3,3,80,N,SPSP,M,A,82
1999,S,1999-04-16,JG,3,3,65,N,DIOR,M,A,53
1999,S,1999-04-16,JG,3,3,58,N,NEMI,NA,NA,0
1999,S,1999-04-16,JG,3,3,46,N,ONLE,F,A,42
1999,S,1999-04-16,JG,3,2,22,N,SPSP,M,A,128
1999,S,1999-04-16,JG,3,2,4,N,ONLE,M,A,39
1999,S,1999-04-16,JG,3,2,10,N,DIOR,F,A,55
1999,S,1999-04-16,JG,3,2,143,N,SPSP,M,A,77
1999,S,1999-04-16,JG,3,2,141,N,DIOR,M,A,54
1999,S,1999-04-16,JG,3,2,130,N,DIOR,M,A,43
1999,S,1999-04-16,JG,3,2,132,N,DIOR,M,A,56
1999,S,1999-04-16,JG,3,1,48,N,DIOR,F,A,56
1999,S,1999-04-16,JG,3,1,29,N,ONLE,F,A,38
1999,S,1999-04-16,JG,3,1,32,N,SPSP,M,A,112
1999,S,1999-04-14,JG,1,3,82,N,DISP,M,A,121
1999,S,1999-04-14,JG,1,3,80,N,DIOR,F,A,51
1999,S,1999-04-14,JG,1,3,78,N,DIOR,M,A,58
1999,S,1999-04-14,JG,1,3,77,N,DIOR,M,A,56
1999,S,1999-04-14,JG,1,3,37,N,DIOR,M,A,57
1999,S,1999-04-14,JG,1,3,41,N,DIOR,M,A,48
1999,S,1999-04-14,JG,1,3,42,N,DIOR,M,A,49
1999,S,1999-04-14,JG,1,3,44,N,SPSP,M,A,118
1999,S,1999-04-14,JG,1,3,45,N,DIOR,F,A,52
1999,S,1999-04-14,JG,1,3,48,N,DISP,F,A,136
1999,S,1999-04-14,JG,1,3,19,N,DIOR,M,A,51
1999,S,1999-04-14,JG,1,2,35,N,DIOR,M,A,56
1999,S,1999-04-14,JG,1,2,29,N,DIOR,M,A,53
1999,S,1999-04-14,JG,1,2,10,N,DIOR,NA,NA,0
1999,S,1999-04-14,JG,1,2,11,N,NEAL,F,A,182
1999,S,1999-04-14,JG,1,2,144,N,DIOR,M,A,54
1999,S,1999-04-14,JG,1,2,143,N,NEAL,M,A,205
1999,S,1999-04-14,JG,1,2,141,N,DIOR,F,A,52
1999,S,1999-04-14,JG,1,2,139,N,DIOR,F,A,51
1999,S,1999-04-14,JG,1,2,138,N,DIOR,M,A,54
1999,S,1999-04-14,JG,1,2,94,N,DIOR,M,A,56
1999,S,1999-04-14,JG,1,2,90,N,DIOR,M,A,55
1999,S,1999-04-14,JG,1,2,89,N,DIOR,F,A,53
1999,S,1999-04-14,JG,1,2,65,N,DIOR,F,A,56
1999,S,1999-04-14,JG,1,1,60,N,DIOR,M,A,57
1999,S,1999-04-14,JG,1,1,54,N,DISP,M,A,156
1999,S,1999-04-14,JG,1,1,53,N,DISP,F,A,154
1999,S,1999-04-14,JG,1,1,97,N,DIOR,F,A,57
1999,S,1999-04-14,JG,1,1,102,N,DIOR,M,A,54
1999,S,1999-04-14,JG,1,1,106,N,DIOR,M,A,59
1999,S,1999-04-14,JG,1,1,107,N,DIOR,F,A,52
1999,S,1999-04-14,JG,1,1,120,N,DIOR,M,A,58
1999,S,1999-04-14,JG,1,1,114,N,DIOR,F,A,51
1999,S,1999-04-14,JG,1,1,140,N,DIOR,M,A,60
1999,S,1999-04-14,JG,1,1,144,N,SPSP,M,A,108
1999,S,1999-04-15,JG,2,3,107,N,SPSP,M,A,0
1999,S,1999-04-15,JG,2,3,127,N,DISP,M,A,122
1999,S,1999-04-15,JG,2,3,120,N,DIOR,M,A,52
1999,S,1999-04-15,JG,2,3,113,N,ONAR,M,A,38
1999,S,1999-04-15,JG,2,3,35,N,CHPE,F,A,14
1999,S,1999-04-15,JG,2,2,33,N,DIOR,M,A,59
1999,S,1999-04-15,JG,2,2,10,N,DISP,F,A,0
1999,S,1999-04-15,JG,2,2,136,N,DIOR,F,A,56
1999,S,1999-04-15,JG,2,2,96,N,DIOR,M,A,56
1999,S,1999-04-15,JG,2,2,83,N,DIOR,M,A,53
1999,S,1999-04-15,JG,2,1,60,N,DIOR,M,A,53
1999,S,1999-04-15,JG,2,1,59,N,SPSP,M,A,0
1999,S,1999-04-15,JG,2,1,58,N,SPSP,M,A,118
1999,S,1999-04-15,JG,2,1,57,N,DIOR,M,A,55
1999,S,1999-04-15,JG,2,1,123,N,DIOR,F,A,62
1999,S,1999-04-15,JG,2,1,131,N,DIOR,F,A,58
1999,S,1999-04-15,JG,2,1,132,N,SPSP,NA,J,63
1999,S,1999-04-16,JG,3,2,33,N,DIOR,F,A,54
1999,S,1999-04-16,JG,3,2,116,N,DIOR,M,A,54
1999,S,1999-04-16,JG,3,1,104,N,DIOR,M,A,53
1999,S,1999-04-16,JG,3,1,108,N,DIOR,F,A,54
1999,S,1999-04-16,JG,3,1,119,N,SPSP,M,A,102
1999,S,1999-04-16,JG,3,1,58,N,SPSP,M,A,98
1999,S,1999-04-14,JG,1,3,107,N,DIOR,M,A,62
1999,S,1999-04-14,JG,1,3,98,N,DIOR,M,A,61
1999,S,1999-04-14,JG,1,3,131,N,DIOR,F,A,59
1999,S,1999-04-14,JG,1,3,128,N,DIOR,F,A,60
1999,S,1999-04-14,JG,1,3,126,N,DISP,F,A,138
1999,S,1999-04-14,JG,1,3,138,N,ONLE,F,A,36
1999,S,1999-04-14,JG,1,3,142,N,DIOR,M,A,65
1999,S,1999-04-14,JG,1,3,143,N,DIOR,F,A,56
1999,S,1999-04-14,JG,1,2,20,N,SPSP,F,A,110
1999,S,1999-04-14,JG,1,2,17,N,DIOR,F,A,57
1999,S,1999-04-14,JG,1,2,15,N,DISP,NA,NA,0
1999,S,1999-04-14,JG,1,2,56,N,DIOR,F,A,57
1999,S,1999-04-14,JG,1,2,58,N,DIOR,F,A,59
1999,S,1999-04-14,JG,1,2,68,N,DISP,F,A,138
1999,S,1999-04-14,JG,1,2,67,N,DIOR,M,A,60
1999,S,1999-04-14,JG,1,2,66,N,DIOR,F,A,58
1999,S,1999-04-14,JG,1,1,72,N,DIOR,F,A,57
1999,S,1999-04-14,JG,1,1,145,N,DIOR,M,A,63
1999,S,1999-04-14,JG,1,1,75,N,DIOR,NA,NA,0
1999,S,1999-04-14,JG,1,1,80,N,DIOR,F,A,58
1999,S,1999-04-14,JG,1,1,126,N,DIOR,M,A,63
1999,S,1999-04-14,JG,1,1,130,N,SPSP,M,A,110
1999,S,1999-04-14,JG,1,1,132,N,DIOR,M,A,58
1999,S,1999-04-15,JG,2,3,70,N,DIOR,M,A,61
1999,S,1999-04-15,JG,2,3,46,N,DIOR,F,A,55
1999,S,1999-04-15,JG,2,2,21,N,SPSP,M,A,100
1999,S,1999-04-15,JG,2,2,105,N,SPSP,M,A,104
1999,S,1999-04-15,JG,2,2,120,N,ONLE,F,A,40
1999,S,1999-04-15,JG,2,2,107,N,NEAL,F,A,148
1999,S,1999-04-15,JG,2,1,41,N,DIOR,M,A,55
1999,S,1999-04-15,JG,2,1,22,N,DIOR,M,A,56
1999,S,1999-04-15,JG,2,1,24,N,SPSP,M,A,98
1999,S,1999-04-15,JG,2,1,36,N,SPSP,F,A,100
1999,S,1999-04-15,JG,2,1,12,N,DIOR,F,A,65
1999,S,1999-04-16,JG,3,3,107,N,SPSP,M,A,110
1999,S,1999-04-16,JG,3,3,10,N,SPSP,M,A,130
1999,S,1999-04-16,JG,3,3,141,N,DIOR,M,A,63
1999,S,1999-04-16,JG,3,2,83,N,DIOR,M,A,56
1999,S,1999-04-16,JG,3,2,96,N,DISP,F,A,144
1999,S,1999-04-16,JG,3,2,94,N,DIOR,F,A,59
1999,S,1999-04-16,JG,3,2,90,N,DIOR,M,A,60
1999,S,1999-04-16,JG,3,1,79,N,DIOR,F,A,57
1999,S,1999-04-16,JG,3,1,81,N,SPSP,F,A,102
2006,F,2006-11-14,JC,1,1,6,N,ONAR,M,A,17
2006,F,2006-11-14,JC,1,1,8,N,DIME,F,A,37
2006,F,2006-11-14,JC,1,1,9,N,DIME,M,A,51
2006,F,2006-11-14,JC,1,1,12,N,DIME,F,A,39
2006,F,2006-11-14,JC,1,1,24,N,DIME,M,A,47
2006,F,2006-11-14,JC,1,1,34,N,DIME,M,A,46
2006,F,2006-11-14,JC,1,1,40,N,DIME,M,A,47
2006,F,2006-11-14,JC,1,1,46,N,DIME,M,A,41
2006,F,2006-11-14,JC,1,1,58,N,DIME,M,A,49
2006,F,2006-11-14,JC,1,1,63,N,CHPE,F,A,14
2006,F,2006-11-14,JC,1,1,66,N,MUMU,F,A,14
2006,F,2006-11-14,JC,1,1,67,N,DIME,M,A,48
2006,F,2006-11-14,JC,1,1,70,N,DIME,F,A,19
2006,F,2006-11-14,JC,1,1,71,N,DIME,M,A,23
2006,F,2006-11-14,JC,1,1,82,N,DIME,F,A,51
2006,F,2006-11-14,JC,1,1,83,N,DIME,M,A,55
2006,F,2006-11-14,JC,1,1,87,N,DIME,NA,J,34
2006,F,2006-11-14,JC,1,1,95,N,ONAR,M,A,17
2006,F,2006-11-14,JC,1,1,96,N,DIME,F,A,54
2006,F,2006-11-14,JC,1,1,98,N,DIME,NA,J,24
2006,F,2006-11-14,JC,1,1,103,N,DIME,M,A,50
2006,F,2006-11-14,JC,1,1,109,N,DIME,F,A,42
2006,F,2006-11-14,JC,1,1,113,N,SPSP,M,A,95
2006,F,2006-11-14,JC,1,1,116,N,SIHI,NA,J,35
2006,F,2006-11-14,JC,1,1,120,N,DIME,F,A,43
2006,F,2006-11-14,JC,1,1,128,N,DIME,F,A,44
2006,F,2006-11-14,JC,1,1,132,N,DIME,F,A,48
2006,F,2006-11-14,JC,1,1,137,N,DIME,M,A,52
2006,F,2006-11-14,JC,1,1,138,N,SIHI,M,A,0
2006,F,2006-11-14,JC,1,1,139,N,DIME,NA,J,29
2006,F,2006-11-14,JC,1,1,142,N,DIME,F,A,45
2006,F,2006-11-14,JC,1,2,1,N,PELE,M,A,20
2006,F,2006-11-14,JC,1,2,3,N,DIME,M,A,48
2006,F,2006-11-14,JC,1,2,8,N,DIME,F,A,42
2006,F,2006-11-14,JC,1,2,11,N,DIME,M,A,46
2006,F,2006-11-14,JC,1,2,15,N,PGFL,F,A,8
2006,F,2006-11-14,JC,1,2,18,N,DIME,M,A,48
2006,F,2006-11-14,JC,1,2,24,N,CHPE,F,A,12
2006,F,2006-11-14,JC,1,2,34,N,DIME,M,A,49
2006,F,2006-11-14,JC,1,2,38,N,DIME,F,A,29
2006,F,2006-11-14,JC,1,2,39,N,ONAR,F,A,21
2006,F,2006-11-14,JC,1,2,43,N,DIME,F,A,41
2006,F,2006-11-14,JC,1,2,47,N,PEER,F,A,26
2006,F,2006-11-14,JC,1,2,124,N,ONAR,F,A,21
2006,F,2006-11-14,JC,1,2,127,N,DIME,M,A,43
2006,F,2006-11-14,JC,1,2,130,N,DIME,M,A,43
2006,F,2006-11-14,JC,1,2,132,N,DIME,M,A,46
2006,F,2006-11-14,JC,1,2,138,N,SPSP,M,A,90
2006,F,2006-11-14,JC,1,2,143,N,DIME,M,A,44
2006,F,2006-11-14,JC,1,2,55,N,SIHI,NA,J,22
2006,F,2006-11-14,JC,1,2,57,N,DIME,M,A,49
2006,F,2006-11-14,JC,1,2,58,N,DIME,M,A,38
2006,F,2006-11-14,JC,1,2,76,N,DIME,F,A,46
2006,F,2006-11-14,JC,1,2,80,N,ONAR,M,A,24
2006,F,2006-11-14,JC,1,2,88,N,DIME,NA,J,36
2006,F,2006-11-14,JC,1,2,94,N,DIME,F,A,46
2006,F,2006-11-14,JC,1,2,96,N,DIME,M,A,50
2006,F,2006-11-14,JC,1,2,100,N,PGFL,M,A,8
2006,F,2006-11-14,JC,1,2,102,N,DIME,M,A,48
2006,F,2006-11-14,JC,1,2,105,N,DIME,M,A,47
2006,F,2006-11-14,JC,1,2,107,N,DIME,NA,J,35
2006,F,2006-11-14,JC,1,2,117,N,DIME,NA,J,32
2006,F,2006-11-14,JC,1,3,39,N,ONAR,F,A,18
2006,F,2006-11-14,JC,1,3,41,N,DIME,F,A,46
2006,F,2006-11-14,JC,1,3,46,N,DIME,M,A,45
2006,F,2006-11-14,JC,1,3,60,N,DIME,F,A,40
2006,F,2006-11-14,JC,1,3,64,N,DIME,F,A,30
2006,F,2006-11-14,JC,1,3,65,N,DIME,M,A,50
2006,F,2006-11-14,JC,1,3,69,N,PELE,M,A,19
2006,F,2006-11-14,JC,1,3,70,N,DIME,F,A,45
2006,F,2006-11-14,JC,1,3,71,N,DIME,M,A,40
2006,F,2006-11-14,JC,1,3,72,N,DIME,M,A,45
2006,F,2006-11-14,JC,1,3,74,N,PEER,M,A,26
2006,F,2006-11-14,JC,1,3,75,N,ONAR,F,A,14
2006,F,2006-11-14,JC,1,3,76,N,DIME,M,A,30
2006,F,2006-11-14,JC,1,3,78,N,DIME,M,A,45
2006,F,2006-11-14,JC,1,3,79,N,DIME,M,A,48
2006,F,2006-11-14,JC,1,3,81,N,MUMU,M,A,10
2006,F,2006-11-14,JC,1,3,86,N,DIOR,F,A,44
2006,F,2006-11-14,JC,1,3,91,N,MUMU,M,A,11
2006,F,2006-11-14,JC,1,3,93,N,PELE,F,A,21
2006,F,2006-11-14,JC,1,3,99,N,SIHI,M,A,105
2006,F,2006-11-14,JC,1,3,102,N,NEAL,F,A,0
2006,F,2006-11-14,JC,1,3,104,N,SIHI,F,A,56
2006,F,2006-11-14,JC,1,3,105,N,SIHI,M,A,105
2006,F,2006-11-14,JC,1,3,106,N,MUMU,F,A,14
2006,F,2006-11-14,JC,1,3,119,N,DIME,M,A,20
2006,F,2006-11-14,JC,1,3,6,N,DIME,F,A,43
2006,F,2006-11-14,JC,1,3,10,N,CHPE,F,A,13
2006,F,2006-11-14,JC,1,3,12,N,DIME,F,A,44
2006,F,2006-11-14,JC,1,3,13,N,CHPE,M,A,16
2006,F,2006-11-14,JC,1,3,17,N,DIME,M,A,54
2006,F,2006-11-14,JC,1,3,19,N,SPSP,F,A,90
2006,F,2006-11-14,JC,1,3,20,N,DIME,M,A,47
2006,F,2006-11-14,JC,1,3,22,N,DIME,F,A,44
2006,F,2006-11-14,JC,1,3,30,N,DIME,F,A,36
2006,F,2006-11-14,JC,1,3,31,N,DIME,F,A,53
2006,F,2006-11-14,JC,1,3,32,N,CHPE,M,A,15
2006,F,2006-11-14,JC,1,3,36,N,DIME,M,A,56
2006,F,2006-11-14,JC,1,3,121,N,DIME,F,A,45
2006,F,2006-11-14,JC,1,3,122,N,NEAL,M,A,99
2006,F,2006-11-14,JC,1,3,131,N,DIME,M,A,45
2006,F,2006-11-14,JC,1,3,134,N,PEER,F,A,34
2006,F,2006-11-14,JC,1,3,135,N,NEAL,M,A,235
2006,F,2006-11-14,JC,1,3,139,N,DIME,M,A,51
2006,F,2006-11-14,JC,1,3,141,N,DIME,M,A,49
2006,F,2006-11-14,JC,1,3,144,N,CHPE,M,A,14
2006,F,2006-11-15,JC,2,1,19,N,DIME,F,A,42
2006,F,2006-11-15,JC,2,1,59,N,DIME,M,A,40
2006,F,2006-11-15,JC,2,1,109,N,PELE,M,A,22
2006,F,2006-11-15,JC,2,1,136,N,CHPE,M,A,12
2006,F,2006-11-15,JC,2,1,63,N,DIME,NA,J,8
2006,F,2006-11-15,JC,2,1,66,N,DIME,F,A,34
2006,F,2006-11-15,JC,2,1,71,N,DIME,M,A,43
2006,F,2006-11-15,JC,2,1,83,N,DIME,M,A,44
2006,F,2006-11-15,JC,2,1,95,N,DIME,M,A,48
2006,F,2006-11-15,JC,2,1,116,N,SIHI,NA,J,37
2006,F,2006-11-15,JC,2,1,118,N,DIME,M,A,51
2006,F,2006-11-15,JC,2,1,120,N,CHPE,M,A,14
2006,F,2006-11-15,JC,2,2,1,N,PEMA,M,A,20
2006,F,2006-11-15,JC,2,2,5,N,DIME,M,A,38
2006,F,2006-11-15,JC,2,2,22,N,ONAR,M,A,18
2006,F,2006-11-15,JC,2,2,53,N,CHPE,M,A,8
2006,F,2006-11-15,JC,2,2,56,N,SIHI,M,A,40
2006,F,2006-11-15,JC,2,2,59,N,MUMU,M,A,11
2006,F,2006-11-15,JC,2,2,37,N,CHPE,M,A,0
2006,F,2006-11-15,JC,2,2,48,N,SIHI,NA,NA,0
2006,F,2006-11-15,JC,2,2,61,N,CHPE,M,A,16
2006,F,2006-11-15,JC,2,2,67,N,DIOR,M,A,70
2006,F,2006-11-15,JC,2,2,81,N,SIHI,M,A,20
2006,F,2006-11-15,JC,2,2,83,N,DIME,F,A,44
2006,F,2006-11-15,JC,2,2,84,N,DIME,M,A,24
2006,F,2006-11-15,JC,2,2,94,N,DIME,M,A,33
2006,F,2006-11-15,JC,2,2,99,N,CHPE,M,A,16
2006,F,2006-11-15,JC,2,2,106,N,DIME,NA,J,33
2006,F,2006-11-15,JC,2,2,119,N,DIME,M,A,50
2006,F,2006-11-15,JC,2,3,74,N,PEMA,M,A,20
2006,F,2006-11-15,JC,2,3,82,N,MUMU,M,A,10
2006,F,2006-11-15,JC,2,3,83,N,DIME,M,A,51
2006,F,2006-11-15,JC,2,3,86,N,CHPE,F,A,11
2006,F,2006-11-15,JC,2,3,89,N,MUMU,M,A,10
2006,F,2006-11-15,JC,2,3,90,N,SIHI,M,A,40
