year,night,web,recap,species,mass_g
1998,3,5,n,DIOR,50
1998,3,5,n,PGFV,8
1998,1,1,n,PGFV,8.4
1998,1,1,n,DIOR,52.4
1998,1,1,n,DISP,135
1998,1,1,n,PEER,19.2
1998,1,1,n,DISP,133
1998,1,1,n,PGFV,7.7
1998,1,1,n,ONAR,15.3
1998,1,1,n,ONAR,17.9
1998,1,1,n,DIOR,51.5
1998,1,1,n,PGFV,7.6
1998,1,1,n,PGFV,8.5
1998,1,1,n,DIOR,56.3
1998,1,1,n,PGFV,6.9
1998,1,2,n,DISP,100
1998,1,2,n,PGFV,7
1998,1,2,n,DIOR,51
1998,1,2,n,DIOR,60
1998,1,2,n,DIOR,56
1998,1,2,n,PGFV,7
1998,1,2,n,DISP,124
1998,1,2,n,DISP,155
1998,1,2,n,XESP,112
1998,1,2,n,DIOR,58
1998,1,2,n,DIOR,53
1998,1,2,n,DIOR,45
1998,1,2,n,DIOR,52
1998,1,2,n,NEMI,194
1998,1,2,n,DISP,125
1998,1,3,n,DISP,131
1998,1,3,n,DISP,132
1998,1,3,n,DISP,128
1998,1,3,n,DIOR,52
1998,1,3,n,PGFV,8
1998,1,3,n,DISP,160
1998,1,3,n,PGFV,7
1998,1,3,n,PGFV,7
1998,1,3,n,DIOR,49
1998,1,3,n,DISP,127
1998,1,3,n,DISP,138
1998,1,3,n,DISP,140
1998,1,3,n,PGFV,9
1998,1,3,n,PGFV,5
1998,1,3,n,DIOR,47
1998,1,3,n,DISP,124
1998,1,3,n,DIOR,59
1998,1,4,n,DIOR,40
1998,1,4,n,DIOR,45.6
1998,1,4,n,DIOR,51.2
1998,1,4,n,DIOR,51
1998,1,4,n,DISP,117
1998,1,4,n,PELE,18.1
1998,1,4,n,PGFV,6.8
1998,1,4,n,DIOR,47.7
1998,1,4,n,DIOR,51
1998,1,4,n,DIOR,56.4
1998,1,4,n,DISP,143.1
1998,1,5,n,DIOR,64
1998,1,5,n,PGFV,7
1998,1,5,n,DIOR,62
1998,1,5,n,DIOR,55
1998,1,5,n,DISP,100
1998,1,5,n,DIOR,55
1998,2,1,n,DIOR,47.7
1998,2,1,n,PGFV,4.4
1998,2,1,n,DISP,112
1998,2,1,n,PGFV,7.3
1998,2,1,n,DIOR,48.6
1998,2,1,n,PGFV,6.6
1998,2,1,n,PGFV,8.1
1998,2,1,n,PGFV,7
1998,2,1,n,PGFV,8.2
1998,2,1,n,PGFV,7
1998,2,1,n,PGFV,7.1
1998,2,1,n,PGFV,6.6
1998,2,2,n,DIOR,47
1998,2,2,n,PGFV,10
1998,2,2,n,DIOR,50
1998,2,2,n,DISP,125
1998,2,2,n,DIOR,50
1998,2,3,n,XESP,83.5
1998,2,3,n,DIOR,55
1998,2,3,n,PGFV,8
1998,2,3,n,PGFV,8
1998,2,3,n,PGFV,5
1998,2,3,n,PGFV,8
1998,2,3,n,PGFV,6
1998,2,3,n,ONAR,20
1998,2,3,n,PGFV,9
1998,2,3,n,DIOR,NA
1998,2,3,n,PGFV,9
1998,2,4,n,DISP,114
1998,2,4,n,DIOR,37
1998,2,4,n,PGFV,7.2
1998,2,4,n,DIOR,49
1998,2,4,n,DIOR,47.5
1998,2,4,n,PGFV,8.6
1998,2,4,n,PGFV,8.1
1998,2,4,n,DIOR,41.5
1998,2,4,n,PGFV,8.3
1998,2,4,n,ONAR,14.3
1998,2,4,n,XESP,92.8
1998,2,5,n,PGFV,7
1998,2,5,n,ONAR,15
1998,2,5,n,DIOR,50
1998,2,5,n,DISP,102
1998,2,5,n,DIOR,56
1998,2,5,n,PGFV,NA
1998,2,5,n,XESP,112
1998,3,1,n,PGFV,7.9
1998,3,1,n,PGFV,7.3
1998,3,1,n,PGFV,7.3
1998,3,1,n,PGFV,6.7
1998,3,1,n,PGFV,8.6
1998,3,1,n,DIOR,52.9
1998,3,1,n,PGFV,8.4
1998,3,1,n,DIOR,46.5
1998,3,1,n,PGFV,6.7
1998,3,2,n,ONAR,15
1998,3,2,n,PGFV,8
1998,3,2,n,PGFV,7
1998,3,2,n,PGFV,6
1998,3,2,n,PGFV,10
1998,3,2,n,PGFV,8
1998,3,2,n,PGFV,7
1998,3,2,n,DIOR,NA
1998,3,3,n,DIOR,59
1998,3,3,n,PGFV,9
1998,3,3,n,PGFV,7
1998,3,3,n,PGFV,8
1998,3,3,n,XESP,93
1998,3,4,n,PELE,16
1998,3,4,n,PGFV,6.8
1998,3,4,n,DIOR,45
1998,3,4,n,PGFV,8.6
1998,3,4,n,ONAR,10.3
1998,3,4,n,PGFV,7.6
1998,3,4,n,PGFV,8.3
1998,3,4,n,XESP,32.6
1998,3,4,n,ONAR,14.2
1998,3,4,n,PGFV,6.8
1998,3,4,n,PGFV,7.8
1998,3,4,n,PGFV,7.9
1998,3,5,n,PGFV,7
1998,3,5,n,XESP,97
1998,3,5,n,PGFV,9
1998,3,5,n,XESP,NA
1998,3,5,n,DIOR,61
1998,1,1,n,DIME,47
1998,1,1,n,PGFV,8
1998,1,1,n,DISP,130
1998,1,1,n,PELE,17
1998,1,1,n,DIME,47
1998,1,1,n,PEBO,20
1998,1,1,n,DIME,NA
1998,1,1,n,DIME,45
1998,1,1,n,PEBO,19
1998,1,1,n,DIME,52
1998,1,1,n,DIME,46
1998,1,1,n,DIME,49
1998,1,1,n,DIME,46
1998,1,1,n,DIME,NA
1998,1,1,n,DISP,145
1998,1,1,n,DISP,162
1998,1,1,n,DIME,44
1998,1,1,n,DIME,49
1998,1,2,n,DIOR,55.8
1998,1,2,n,PETR,19.3
1998,1,2,n,PGFV,NA
1998,1,2,n,PGFV,6.6
1998,1,2,n,DIME,47.5
1998,1,2,n,PGFV,7.3
1998,1,2,n,PGFV,8.5
1998,1,2,n,PETR,23.7
1998,1,2,n,DIME,45.8
1998,1,2,n,PGFV,7.7
1998,1,2,n,ONAR,13.3
1998,1,2,n,PGFV,6.4
1998,1,2,n,PELE,17.9
1998,1,2,n,DISP,138
1998,1,2,n,DIME,48.4
1998,1,2,n,DISP,121
1998,1,2,n,DIME,41.9
1998,1,2,n,PELE,23.1
1998,1,2,n,DIME,41.6
1998,1,3,n,PGFV,9
1998,1,3,n,PGFV,9
1998,1,3,n,DIME,43
1998,1,3,n,DIME,42
1998,1,3,n,DIME,45
1998,1,3,n,DIME,43
1998,1,3,n,DIME,45
1998,1,3,n,DIME,45
1998,1,3,n,PGFV,7
1998,1,3,n,DIME,44
1998,1,3,n,DIME,48
1998,1,3,n,ONAR,21
1998,1,3,n,DIME,52
1998,1,3,n,DIME,50
1998,1,4,n,DIME,46.8
1998,1,4,n,DISP,147
1998,1,4,n,DISP,81.7
1998,1,4,n,PEBO,18.6
1998,1,4,n,ONAR,24.7
1998,1,4,n,DIME,50.2
1998,1,4,n,PGFV,8.7
1998,1,4,n,ONAR,13.6
1998,1,4,n,PGFV,7.8
1998,1,4,n,DIME,43.5
1998,1,4,n,DIME,43
1998,1,5,n,PGFV,8
1998,1,5,n,PGFV,9
1998,1,5,n,DIME,43
1998,1,5,n,PGFV,9
1998,1,5,n,PGFV,8
1998,1,5,n,DIME,48
1998,1,5,n,PGFV,10
1998,1,5,n,PGFV,9
1998,1,5,n,DISP,126
1998,1,5,n,DISP,132
1998,1,5,n,PGFV,9
1998,1,5,n,NEMI,132
1998,1,5,n,PGFV,9
1998,1,5,n,DIME,44
1998,1,5,n,DIME,45
1998,1,5,n,PGFV,9
1998,2,1,n,DIME,47
1998,2,1,n,DIOR,57
1998,2,1,n,PELE,26
1998,2,2,n,DISP,131
1998,2,2,n,PGFV,8.4
1998,2,2,n,PGFV,7.3
1998,2,2,n,DISP,131
1998,2,2,n,PGFV,8.8
1998,2,2,n,DIME,46.1
1998,2,3,n,DISP,124
1998,2,3,n,PGFV,8
1998,2,3,n,PGFV,7
1998,2,3,n,DIME,44
1998,2,4,n,PGFV,7.5
1998,2,4,n,PGFV,7.2
1998,2,4,n,PGFV,6.9
1998,2,4,n,NEAL,88.3
1998,2,4,n,PGFV,8.4
1998,2,4,n,DISP,129
1998,2,5,n,PGFV,11
1998,2,5,n,PGFV,NA
1998,2,5,n,PGFV,NA
1998,2,5,n,PGFV,7
1998,2,5,n,PGFV,9
1998,2,5,n,PGFV,9
1998,3,1,n,PGFV,10
1998,3,1,n,PGFV,7
1998,3,1,n,PEER,26
1998,3,1,n,PGFV,8
1998,3,2,n,DIME,46.1
1998,3,2,n,PGFV,7.1
1998,3,2,n,PGFV,7.9
1998,3,2,n,PGFV,7.5
1998,3,3,n,DISP,148
1998,3,3,n,DIME,43
1998,3,3,n,PGFV,8
1998,3,3,n,PGFV,8
1998,3,3,n,DIME,41
1998,3,3,n,PGFV,9
1998,3,3,n,PGFV,7
1998,3,4,n,PGFV,9.9
1998,3,4,n,DISP,131
1998,3,4,n,DIME,40.7
1998,3,5,n,PGFV,11
1998,3,5,n,ONAR,26
1998,3,5,n,DIME,40
1998,1,1,n,DIME,38
1998,1,1,n,DIME,51
1998,1,1,n,NEAL,156
1998,1,1,n,DIOR,62
1998,1,1,n,DIME,39
1998,1,1,n,DIME,57
1998,1,1,n,DIME,47
1998,1,1,n,PEER,29
1998,1,1,n,DIME,47
1998,1,1,n,PEER,24
1998,1,1,n,PEER,24
1998,1,1,n,ONAR,121
1998,1,1,n,DIME,50
1998,1,1,n,DISP,160
1998,1,1,n,DISP,139
1998,1,1,n,PEER,25
1998,1,2,n,DISP,129
1998,1,2,n,DIME,35.6
1998,1,2,n,DISP,133
1998,1,2,n,PELE,22.2
1998,1,2,n,DIME,38.5
1998,1,2,n,ONAR,15.4
1998,1,2,n,DIME,48
1998,1,2,n,DIME,34.2
1998,1,2,n,DIME,40.4
1998,1,2,n,PEER,18.4
1998,1,2,n,PEER,19.7
1998,1,3,n,DIME,42
1998,1,3,n,ONAR,23
1998,1,3,n,DIME,40
1998,1,3,n,DIME,40
1998,1,3,n,PGFV,7
1998,1,3,n,DIME,38
1998,1,3,n,DIME,50
1998,1,3,n,XESP,110
1998,1,3,n,DIME,48
1998,1,3,n,DIME,45
1998,1,3,n,ONAR,22
1998,1,3,n,DIME,42
1998,1,3,n,DIME,NA
1998,1,3,n,ONAR,21
1998,1,3,n,DIME,49
1998,1,3,n,DIME,NA
1998,1,3,n,DIME,45
1998,1,3,n,PGFV,7
1998,1,3,n,DISP,148
1998,1,4,n,DIME,37.7
1998,1,4,n,DIME,34
1998,1,4,n,DIME,40.5
1998,1,4,n,SYAU,160
1998,1,4,n,DIME,44.2
1998,1,4,n,PGFV,7.1
1998,1,4,n,ONAR,21.3
1998,1,4,n,PGFV,7.2
1998,1,4,n,DIME,35
1998,1,5,n,ONAR,21
1998,1,5,n,DIME,45
1998,1,5,n,DIME,46
1998,1,5,n,DISP,122
1998,1,5,n,ONAR,18
1998,1,5,n,PGFV,8
1998,1,5,n,ONAR,15
1998,1,5,n,DIME,49
1998,1,5,n,DIME,36
1998,1,5,n,DISP,147
1998,1,5,n,PGFV,8
1998,1,5,n,DIME,38
1998,1,5,n,NEMI,142
1998,1,5,n,DIME,50
1998,1,5,n,PGFV,7
1998,2,1,n,PEER,22
1998,2,1,n,DIME,43
1998,2,1,n,DIME,35
1998,2,1,n,DIME,38
1998,2,1,n,DIME,34
1998,2,1,n,DIME,47
1998,2,1,n,XESP,110
1998,2,1,n,DIME,53
1998,2,1,n,DISP,130
1998,2,1,n,PEER,11
1998,2,1,n,DIME,39
1998,2,1,n,DIME,43
1998,2,1,n,PEER,20
1998,2,1,n,DISP,130
1998,2,1,n,DIME,38
1998,2,2,n,DIME,43.4
1998,2,2,n,NEAL,114
1998,2,2,n,DIME,25
1998,2,2,n,DIME,372
1998,2,2,n,PGFV,6.8
1998,2,2,n,PGFV,7.6
1998,2,2,n,PGFV,7
1998,2,2,n,PGFV,6.8
1998,2,2,n,PGFV,6.8
1998,2,2,n,PGFV,7.9
1998,2,2,n,PGFV,6.4
1998,2,2,n,DIME,42.4
1998,2,2,n,PEER,182
1998,2,2,n,NEAL,146
1998,2,3,n,ONAR,18
1998,2,3,n,PGFV,7
1998,2,3,n,PGFV,8
1998,2,3,n,PEER,24
1998,2,3,n,ONAR,28
1998,2,3,n,DIME,24
1998,2,3,n,DIME,24
1998,2,3,n,DIME,41
1998,2,4,n,PETR,243
1998,2,4,n,PGFV,6.6
1998,2,4,n,PGFV,6.1
1998,2,4,n,PGFV,6.3
1998,2,4,n,ONAR,15.2
1998,2,4,n,PGFV,7.4
1998,2,4,n,DIME,40.2
1998,2,4,n,PGFV,6.3
1998,2,4,n,DIME,54.4
1998,2,4,n,DIME,42.9
1998,2,4,n,DIME,48.7
1998,2,4,n,PGFV,6.5
1998,2,4,n,DIME,45.9
1998,2,4,n,PEER,16.3
1998,2,5,n,DIME,40
1998,2,5,n,DIOR,40
1998,2,5,n,DIOR,49
1998,2,5,n,DIME,39
1998,2,5,n,DIME,41
1998,2,5,n,PEER,20
1998,2,5,n,DIME,36
1998,2,5,n,DIME,41
1998,2,5,n,DIME,40
1998,2,5,n,PGFV,7
1998,3,1,n,DIME,53
1998,3,1,n,PEER,19
1998,3,1,n,PGFV,6
1998,3,1,n,PEER,14
1998,3,1,n,DIME,35
1998,3,1,n,PEER,19
1998,3,2,n,PGFV,6.5
1998,3,2,n,DIME,28.4
1998,3,2,n,DIME,41
1998,3,2,n,PGFV,6.1
1998,3,2,n,PGFV,6.3
1998,3,3,n,DIME,34
1998,3,3,n,PGFV,8
1998,3,3,n,REME,12
1998,3,3,n,PELE,24
1998,3,3,n,DIME,45
1998,3,3,n,XESP,98
1998,3,3,n,DIME,41
1998,3,4,n,DIME,37.2
1998,3,4,n,DIME,37.3
1998,3,4,n,PGFV,7
1998,3,4,n,PGFV,6.9
1998,3,4,n,REMO,6.5
1998,3,4,n,DIME,36.2
1998,3,4,n,DIME,34.6
1998,3,4,n,PGFV,5.5
1998,3,4,n,DIME,31
1998,3,4,n,PEER,13.5
1998,3,5,n,ONAR,16
1998,3,5,n,PGFV,9
1998,3,5,n,ONAR,12
1998,3,5,n,PGFV,7
1998,3,5,n,XESP,118
1998,3,5,n,DISP,104
1998,3,5,n,PGFV,8
1998,3,5,n,ONAR,17
1998,3,5,n,DIME,37
1998,1,1,n,PETR,34
1998,1,1,n,PEBO,25
1998,1,1,n,PEBO,22
1998,1,1,n,PETR,22
1998,1,1,n,PETR,26
1998,1,1,n,PETR,27
1998,1,1,n,PETR,29
1998,1,1,n,PGFV,5
1998,1,1,n,PEBO,27
1998,1,1,n,PEBO,26
1998,1,1,n,PETR,21
1998,1,1,n,PEBO,24
1998,1,1,n,PEBO,26
1998,1,1,n,PEBO,30
1998,1,1,n,PETR,31
1998,1,1,n,PEBO,27
1998,1,1,n,PEBO,22
1998,1,1,n,PETR,26
1998,1,1,n,PETR,23
1998,1,2,n,PETR,26
1998,1,2,n,PETR,21
1998,1,2,n,PETR,23
1998,1,2,n,PETR,26
1998,1,2,n,PETR,19
1998,1,2,n,PETR,26
1998,1,2,n,PETR,24
1998,1,2,n,PETR,25
1998,1,2,n,PETR,34
1998,1,2,n,PETR,21
1998,1,2,n,PEMA,14
1998,1,2,n,PEBO,26
1998,1,2,n,PETR,34
1998,1,2,n,PEBO,22
1998,1,2,n,PEBO,24
1998,1,2,n,PETR,26
1998,1,2,n,PETR,22
1998,1,2,n,PETR,27
1998,1,2,n,PEBO,27
1998,1,2,n,PETR,14
1998,1,2,n,PETR,18
1998,1,2,n,PETR,23
1998,1,2,n,PEBO,25
1998,1,2,n,PEBO,26
1998,1,2,n,PEBO,23
1998,1,2,n,PEBO,26
1998,1,3,n,PETR,25
1998,1,3,n,PETR,24
1998,1,3,n,PETR,21
1998,1,3,n,PETR,25
1998,1,3,n,PEBO,27
1998,1,3,n,PETR,22
1998,1,3,n,PETR,29
1998,1,3,n,PEBO,20
1998,1,3,n,PGFV,9
1998,1,3,n,PEBO,16
1998,1,3,n,PETR,26
1998,1,3,n,PEBO,25
1998,1,3,n,PETR,22
1998,1,3,n,PEBO,21
1998,1,3,n,PEBO,NA
1998,1,3,n,PEBO,24
1998,1,3,n,PEBO,27
1998,1,3,n,PETR,24
1998,1,3,n,PETR,25
1998,1,3,n,NEAL,NA
1998,1,3,n,PEBO,20
1998,1,3,n,PEBO,24
1998,1,3,n,PEBO,27
1998,1,3,n,PEBO,26
1998,1,3,n,PGFV,8
1998,1,3,n,PETR,37
1998,1,3,n,PETR,28
1998,1,3,n,PETR,30
1998,1,3,n,PEBO,25
1998,1,3,n,PEBO,19
1998,1,3,n,PEBO,28
1998,1,3,n,PEBO,27
1998,1,3,n,PETR,29
1998,1,3,n,PEBO,22
1998,1,3,n,PEBO,28
1998,1,4,n,NEAL,188
1998,1,4,n,PEBO,24.6
1998,1,4,n,PETR,20.9
1998,1,4,n,PETR,26.7
1998,1,4,n,PETR,22.8
1998,1,4,n,PETR,18.4
1998,1,4,n,PETR,24.2
1998,1,4,n,PETR,20.6
1998,1,4,n,PGFV,7.7
1998,1,4,n,PETR,25
1998,1,4,n,PETR,31
1998,1,4,n,PETR,21
1998,1,4,n,PETR,22
1998,1,4,n,PGFV,7
1998,1,4,n,PETR,17
1998,1,4,n,PETR,24
1998,1,4,n,PETR,22
1998,1,4,n,NEAL,37.9
1998,1,4,n,PETR,20.8
1998,1,4,n,PEBO,21.1
1998,1,4,n,PEBO,20.7
1998,1,4,n,PEBO,21.9
1998,1,4,n,PETR,19.1
1998,1,4,n,PEBO,20.7
1998,1,4,n,PETR,24
1998,1,4,n,PETR,23.1
1998,1,4,n,PEBO,14.6
1998,1,4,n,PETR,24.8
1998,1,4,n,PGFV,7.1
1998,1,4,n,PEBO,22.7
1998,1,5,n,PEBO,NA
1998,1,5,n,PEBO,21
1998,1,5,n,PGFV,6
1998,1,5,n,PEBO,16
1998,1,5,n,PETR,23
1998,1,5,n,PEBO,22
1998,1,5,n,PEBO,27
1998,1,5,n,PEBO,6
1998,1,5,n,PETR,31
1998,1,5,n,PEBO,9
1998,1,5,n,PEBO,23
1998,1,5,n,PEBO,18
1998,1,5,n,PEBO,19
1998,1,5,n,PEBO,27
1998,1,5,n,PETR,26
1998,1,5,n,PEBO,26
1998,1,5,n,PETR,32
1998,1,5,n,PEBO,20
1998,1,5,n,PETR,26
1998,1,5,n,PEBO,20
1998,1,5,n,PEBO,18
1998,1,5,n,PEBO,27
1998,1,5,n,PEBO,22
1998,1,5,n,PEBO,20
1998,1,5,n,PEBO,20
1998,1,5,n,PEBO,22
1998,1,5,n,PETR,25
1998,1,5,n,PETR,28
1998,2,1,n,PETR,25
1998,2,1,n,PEBO,26
1998,2,1,n,PEBO,23
1998,2,1,n,PETR,22
1998,2,1,n,PEBO,35
1998,2,1,n,PEBO,29
1998,2,2,n,PETR,25.3
1998,2,2,n,PETR,16.4
1998,2,2,n,PETR,19.3
1998,2,2,n,PETR,22.5
1998,2,2,n,PETR,24.4
1998,2,2,n,PEBO,23.4
1998,2,2,n,PETR,19.9
1998,2,2,n,PEBO,22.6
1998,2,2,n,PETR,24.3
1998,2,2,n,PETR,20.3
1998,2,2,n,PETR,19.7
1998,2,3,n,PETR,25
1998,2,3,n,PEBO,21
1998,2,3,n,PEBO,32
1998,2,3,n,PEBO,14
1998,2,3,n,PEBO,16
1998,2,3,n,PETR,24
1998,2,3,n,NEAL,142
1998,2,3,n,PEBO,21
1998,2,3,n,PETR,19
1998,2,3,n,PETR,29
1998,2,3,n,PETR,23
1998,2,3,n,PETR,20
1998,2,3,n,PETR,28
1998,2,3,n,PEBO,23
1998,2,3,n,PEBO,30
1998,2,4,n,PEBO,16.7
1998,2,4,n,PEBO,19.3
1998,2,4,n,PETR,20.3
1998,2,4,n,PETR,16.4
1998,2,4,n,PETR,26
1998,2,4,n,PETR,21.7
1998,2,4,n,PETR,13.6
1998,2,4,n,PETR,30
1998,2,4,n,PETR,18.8
1998,2,4,n,PETR,20
1998,2,4,n,PETR,21.8
1998,2,4,n,PETR,22.1
1998,2,4,n,PEBO,20.2
1998,2,4,n,PETR,17.1
1998,2,4,n,PEBO,24.5
1998,2,4,n,PETR,17.6
1998,2,5,n,PETR,27
1998,2,5,n,PETR,28
1998,2,5,n,PGFV,8
1998,2,5,n,PGFV,8
1998,2,5,n,PEBO,27
1998,2,5,n,PEBO,21
1998,2,5,n,PETR,26
1998,2,5,n,PETR,21
1998,2,5,n,PETR,25
1998,2,5,n,PEBO,25
1998,2,5,n,PGFV,7
1998,3,1,n,PETR,32
1998,3,1,n,PEBO,22
1998,3,1,n,PEBO,30
1998,3,1,n,PETR,21
1998,3,1,n,PETR,NA
1998,3,1,n,PEBO,28
1998,3,1,n,PEBO,14
1998,3,1,n,PEBO,24
1998,3,1,n,PETR,NA
1998,3,1,n,PETR,25
1998,3,2,n,PEBO,22.4
1998,3,2,n,PGFV,7.6
1998,3,2,n,PETR,27.3
1998,3,2,n,PEBO,19.9
1998,3,2,n,PETR,21.3
1998,3,2,n,PGFV,8
1998,3,2,n,PETR,14.5
1998,3,3,n,NEAL,130
1998,3,3,n,PEBO,20
1998,3,3,n,PEBO,25
1998,3,3,n,PEBO,26
1998,3,3,n,SIHI,71
1998,3,3,n,PEBO,29
1998,3,3,n,PEBO,31
1998,3,3,n,PETR,30
1998,3,3,n,PEBO,20
1998,3,3,n,PETR,33
1998,3,3,n,PEBO,26
1998,3,4,n,NEAL,107
1998,3,4,n,PETR,29
1998,3,4,n,PEBO,23.4
1998,3,4,n,PETR,17.8
1998,3,4,n,PETR,24.7
1998,3,4,n,NEAL,145
1998,3,4,n,PETR,21.9
1998,3,4,n,PETR,15.5
1998,3,4,n,PETR,21.8
1998,3,4,n,PETR,23.8
1998,3,5,n,PEBO,28
1998,3,5,n,PETR,26
1998,3,5,n,PEBO,10
1998,3,5,n,PETR,25
1998,3,5,n,PEBO,13
1998,3,5,n,PEBO,24
1998,3,5,n,PGFV,8
1998,3,5,n,PEBO,15
1998,3,5,n,PEBO,22
1998,3,5,n,NEAL,200
1998,1,1,n,PETR,24
1998,1,1,n,PEBO,22
1998,1,1,n,PETR,29
1998,1,1,n,PETR,32
1998,1,1,n,PETR,30
1998,1,1,n,PETR,23
1998,1,2,n,NEAL,159
1998,1,2,n,PETR,27.4
1998,1,2,n,PETR,NA
1998,1,2,n,PEBO,24.5
1998,1,2,n,PETR,14.2
1998,1,2,n,PETR,18.6
1998,1,2,n,PETR,24.6
1998,1,2,n,PETR,22.6
1998,1,3,n,PEBO,21
1998,1,3,n,PEBO,12
1998,1,3,n,PEBO,18
1998,1,3,n,NEAL,155
1998,1,3,n,ONAR,18
1998,1,3,n,PEBO,18
1998,1,3,n,PETR,17
1998,1,3,n,CHIN,17
1998,1,4,n,PEBO,29.5
1998,1,4,n,PEBO,18.7
1998,1,4,n,PETR,23.9
1998,1,4,n,PETR,24.3
1998,1,4,n,PETR,21.3
1998,1,4,n,PGFV,7.5
1998,1,4,n,PEBO,12.6
1998,1,4,n,PEBO,15.9
1998,1,4,n,PEBO,9.6
1998,1,4,n,PETR,25.6
1998,1,4,n,PELE,18.3
1998,1,4,n,PETR,23
1998,1,5,n,NEAL,185
1998,1,5,n,PEBO,24
1998,1,5,n,PETR,27
1998,1,5,n,PETR,24
1998,1,5,n,PETR,16
1998,1,5,n,NEAL,222
1998,1,5,n,PEBO,19
1998,1,5,n,ONAR,11
1998,1,5,n,PEBO,17
1998,1,5,n,PETR,45
1998,2,1,n,PEBO,18
1998,2,1,n,PETR,30
1998,2,1,n,PEBO,26
1998,2,1,n,PELE,14
1998,2,1,n,PELE,15
1998,2,1,n,PETR,35
1998,2,1,n,PEBO,17
1998,2,1,n,NEAL,167
1998,2,1,n,PETR,24
1998,2,1,n,PETR,31
1998,2,1,n,PETR,24
1998,2,2,n,PETR,29.1
1998,2,2,n,PETR,30.8
1998,2,2,n,PEBO,22.4
1998,2,2,n,PETR,14.8
1998,2,2,n,PETR,13.2
1998,2,2,n,PETR,20.9
1998,2,2,n,PETR,27.4
1998,2,2,n,PETR,20.3
1998,2,2,n,PEBO,20.1
1998,2,2,n,PETR,28.1
1998,2,2,n,PETR,25.3
1998,2,2,n,PEBO,30.2
1998,2,3,n,PETR,29
1998,2,3,n,PETR,18
1998,2,3,n,PETR,22
1998,2,3,n,PETR,28
1998,2,3,n,PEBO,29
1998,2,3,n,PELE,30
1998,2,3,n,PEBO,28
1998,2,3,n,PETR,30
1998,2,3,n,PETR,35
1998,2,3,n,PETR,27.3
1998,2,3,n,PEBO,23
1998,2,3,n,PEBO,24
1998,2,3,n,NEAL,132
1998,2,4,n,PETR,25.6
1998,2,4,n,PEBO,22.7
1998,2,4,n,NEAL,171
1998,2,4,n,PEBO,18.2
1998,2,4,n,NEAL,144
1998,2,4,n,NEAL,138
1998,2,4,n,PETR,37
1998,2,4,n,PETR,22.8
1998,2,4,n,PELE,11.1
1998,2,4,n,PETR,31
1998,2,4,n,PETR,25.7
1998,2,4,n,PETR,24.4
1998,2,4,n,NEAL,87.2
1998,2,4,n,PETR,28.4
1998,2,4,n,PEBO,19
1998,2,4,n,PETR,23.4
1998,2,4,n,NEAL,162
1998,2,5,n,PELE,23
1998,2,5,n,NEAL,122
1998,2,5,n,PEBO,28
1998,2,5,n,PETR,NA
1998,2,5,n,PGFV,8
1998,2,5,n,PETR,NA
1998,2,5,n,PETR,36
1998,2,5,n,PGFV,7
1998,2,5,n,PELE,29
1998,2,5,n,PETR,26
1998,2,5,n,PELE,18
1998,2,5,n,PETR,20
1998,2,5,n,PEBO,NA
1998,2,5,n,PGFV,7
1998,2,5,n,PEBO,18
1998,3,1,n,PETR,29
1998,3,1,n,PETR,34
1998,3,1,n,PETR,25
1998,3,1,n,PEBO,27
1998,3,1,n,PEBO,22
1998,3,1,n,PELE,28
1998,3,1,n,PETR,25
1998,3,1,n,PETR,24
1998,3,1,n,PETR,25
1998,3,1,n,PELE,25
1998,3,1,n,PEBO,25
1998,3,2,n,PETR,28.3
1998,3,2,n,PETR,23.2
1998,3,2,n,PETR,25.5
1998,3,2,n,PEBO,23
1998,3,2,n,PETR,38.8
1998,3,2,n,PETR,22.6
1998,3,2,n,PETR,29.9
1998,3,2,n,PETR,24.8
1998,3,2,n,PELE,24.6
1998,3,2,n,PETR,28
1998,3,3,n,PETR,26
1998,3,3,n,PEBO,29
1998,3,3,n,PETR,25
1998,3,3,n,PELE,26
1998,3,3,n,PELE,22
1998,3,3,n,PETR,17
1998,3,3,n,PETR,41
1998,3,3,n,PEXX,11
1998,3,4,n,DIOR,46.8
1998,3,4,n,PETR,27
1998,3,4,n,NEAL,63.8
1998,3,4,n,PELE,9.7
1998,3,4,n,PETR,33
1998,3,4,n,PETR,23.4
1998,3,4,n,PETR,23.1
1998,3,4,n,PETR,30.7
1998,3,4,n,PETR,24.3
1998,3,4,n,PETR,20.8
1998,3,4,n,PETR,24.8
1998,3,4,n,PEBO,17.9
1998,3,5,n,NEAL,128
1998,3,5,n,PELE,19
1998,3,5,n,PETR,27
1998,3,5,n,PEBO,19
1998,3,5,n,PEBO,25
1998,3,5,n,PEBO,25
1998,3,5,n,PEBO,27
1998,3,5,n,PETR,30
1998,3,5,n,PETR,27
1998,3,5,n,PETR,20
1998,3,5,n,NEAL,110
1998,3,5,n,PEBO,18
1998,1,1,n,NEAL,200
1998,1,1,n,PGFV,16
1998,1,1,n,PELE,136
1998,1,1,n,PGFV,8
1998,1,1,n,DIME,NA
1998,1,1,n,DIME,46
1998,1,1,n,DISP,136
1998,1,1,n,NEAL,180
1998,1,1,n,PETR,31
1998,1,1,n,DISP,139
1998,1,1,n,DIME,56
1998,1,1,n,DIME,44
1998,1,1,n,DIME,51
1998,1,1,n,NEAL,100
1998,1,1,n,DISP,96
1998,1,1,n,PELE,33
